id,pred
631374,0.8004110327822189
631375,0.8601438827159931
631376,0.8595515978637235
631377,0.8601438827159931
631378,0.13206290369926701
631381,0.25806108780340453
631383,0.19426947426586394
631384,0.15686546368677495
631386,0.26370078411770337
631387,0.19740807185122777
631388,0.9657872021401281
631389,0.8719075481916595
631390,0.3601666725412944
631391,0.9939430818663652
631392,0.7949336657041005
631393,0.7949336657041005
631394,0.7945638929802299
631395,0.9248826902923535
631396,0.9248826902923535
631397,0.9633650839321561
631398,0.9657872021401281
631400,0.8707616586912593
631401,0.8567438456021778
631404,0.6721572803509411
631405,0.6672751928293079
631406,0.6599044414101675
631407,0.6582288390174107
631408,0.6168064743409878
631411,0.6234879102638861
631412,0.8623406894325434
631418,0.7556734245814941
631419,0.7965479885369119
631420,0.8444768118648055
631421,0.8909897276916757
631422,0.8572174816578
631423,0.9432974836702954
631424,0.8572212028208109
631426,0.9390290580662706
631428,0.16588233928681112
631429,0.1644695634782962
631430,0.16481951973609593
631431,0.6401887885867509
631433,0.6744667577950123
631434,0.6923626658841812
631435,0.9485639832921154
631438,0.9258921638684767
631439,0.9314418755572733
631441,0.9280871704867075
631442,0.9319474885387192
631444,0.9262209393296139
631447,0.6585799524792378
631449,0.9259941200234163
631450,0.6409156918606183
631452,0.9220294696135796
631454,0.9200890223599703
631455,0.9211488039162861
631456,0.9211488039162861
631457,0.9211488039162861
631458,0.9211488039162861
631460,0.37895386076773596
631461,0.40438016817552136
631462,0.4004769891818655
631464,0.8318221789911907
631465,0.9262193224512468
631467,0.7541575366372844
631470,0.5412691169775345
631471,0.5443979952102311
631472,0.5384655761955763
631473,0.9140236997933922
631474,0.7704597554870334
631475,0.8549472028456047
631476,0.49249485347830674
631477,0.9937649442870182
631478,0.9215185202486418
631479,0.536756494234005
631481,0.536756494234005
631482,0.536756494234005
631483,0.5146481412149069
631491,0.4901350717048598
631492,0.4901350717048598
631493,0.4905653337425044
631511,0.5542113993180176
631520,0.5223031605820112
631540,0.2611508262729565
631541,0.5929170452784323
631549,0.7818482952766644
631551,0.5023998984205459
631558,0.9001435569736764
631561,0.4694988628441954
631562,0.7638669435204669
631563,0.6475053441509663
631565,0.9886324810769421
631570,0.5599878116620328
631571,0.19570705838603852
631573,0.44113267166425396
631575,0.746476014688494
631579,0.9920755679050103
631583,0.5122487220961276
631584,0.7060203345175947
631585,0.7524877045414372
631586,0.6592734163923141
631587,0.8493656510793908
631588,0.8437381643909848
631589,0.8505669949894716
631591,0.994701684030192
631602,0.7300551288777409
631604,0.8660853118018571
631606,0.6998141031596398
631617,0.4105859605030626
631619,0.98947054372331
631620,0.7422612752855062
631625,0.6984313394481402
631627,0.7984388389567607
631628,0.7485238820015548
631629,0.6476439026378015
631630,0.6562882530185163
631633,0.6435974052381846
631634,0.7009235028266052
631640,0.745979712714967
631641,0.7024132601402897
631648,0.7622259682687677
631668,0.9863184214307829
631673,0.43177771050519936
631674,0.7439677820679115
631675,0.41645355909250475
631676,0.754417668188655
631677,0.8110615131798422
631679,0.5627896287722449
631682,0.6907817670492055
631684,0.9897367058308317
631685,0.9918754650706106
631698,0.7699801138425841
631701,0.8753063773728088
631704,0.934077693990791
631705,0.9098354225405484
631706,0.8625071192819591
631708,0.8255260073878551
631710,0.40582997051368097
631711,0.4153457655255731
631712,0.8946487249344921
631714,0.8265583001298502
631715,0.8255260073878551
631716,0.9314535258752995
631727,0.7381375520129276
631728,0.735473293702528
631729,0.7446251831876044
631743,0.7654967480246898
631745,0.2304077378555005
631761,0.5046385886871403
631762,0.800526479709756
631764,0.907028185884834
631765,0.7392025858097862
631768,0.7251039781541626
631769,0.8001013178524363
631772,0.17537415210022061
631776,0.6386577832665964
631789,0.8668682739875834
631793,0.8221152031176638
631797,0.7021527803231983
631798,0.6460584481290605
631799,0.8507088324388418
631800,0.8564527322440598
631807,0.26600944315295844
631808,0.9855776129218927
631812,0.7804337136369756
631816,0.9911057659593929
631819,0.865950201747407
631824,0.9896665281700625
631826,0.5726622628863398
631827,0.9889919842780484
631828,0.6711785596197032
631829,0.6897761718302239
631830,0.669116300687844
631834,0.7656193791678371
631838,0.798517434624684
631840,0.16573466912277637
631845,0.5636209834016569
631848,0.5354837546592561
631849,0.23730122840478898
631853,0.6071864416967211
631854,0.991361750073931
631855,0.9885500352692835
631857,0.16553073794798237
631858,0.9952090920065066
631860,0.9894662902862477
631861,0.9908285091330039
631863,0.4190952440267727
631865,0.47721804329111567
631867,0.990057003291995
631869,0.42149975380225785
631872,0.6736099630711574
631873,0.669126770906589
631874,0.18671516741994754
631875,0.18567610161726547
631876,0.18567610161726547
631877,0.16387916562298818
631878,0.16422811256080655
631881,0.6478685144049724
631893,0.8778226208696379
631897,0.994952834420442
631898,0.6696443516559217
631902,0.9906373140348831
631903,0.6429676846177416
631904,0.8732907363272363
631908,0.3994540966274537
631909,0.4782321838927947
631910,0.4205922803152303
631916,0.8429791724561811
631921,0.45974638660443023
631923,0.8100465677309344
631927,0.8542445269810862
631928,0.8491293073797712
631929,0.8549771290268348
631930,0.8676898693122912
631931,0.8661603077656345
631932,0.8707008949350682
631940,0.7236821231455652
631942,0.9195319251550609
631943,0.896259305686855
631948,0.7221079883120328
631949,0.7525996503956974
631955,0.5420354830602988
631956,0.5611992797542005
631967,0.733531096240422
631969,0.843263375795213
631970,0.38143048365115406
631971,0.9041401146932295
631981,0.908520021896044
631982,0.9128668670996753
631986,0.9215093687973016
631992,0.9178490898306264
631995,0.876591448243888
631996,0.6012614689839565
631999,0.48738098307272226
632000,0.5768835618749737
632001,0.6203355914303074
632002,0.4184491731324708
632003,0.4221374474417147
632005,0.7908400324995625
632014,0.6748517862667616
632021,0.9094930216199895
632022,0.9137980196475949
632023,0.9187317395625444
632024,0.6282755215180384
632025,0.6239569763289013
632026,0.6286618408717921
632027,0.8221372666083635
632029,0.8902480850200027
632031,0.986680322189936
632032,0.5011649889541405
632035,0.6107311521923574
632036,0.7183045357428337
632038,0.6773595839627209
632042,0.9904682976974212
632043,0.8101583898448733
632044,0.8101583898448733
632045,0.8078834276559688
632046,0.623863422561376
632048,0.7824069545571506
632049,0.7807904612716025
632050,0.7824069545571506
632051,0.7505730391318512
632052,0.752341682515773
632053,0.6812548014699742
632054,0.8988384687228845
632063,0.9094930216199895
632064,0.9137980196475949
632073,0.7808663835786257
632074,0.1962872514931467
632075,0.7744582010061567
632077,0.4428783059661341
632078,0.3570324911641204
632079,0.9164450203316143
632080,0.8371476423518331
632081,0.403957240897996
632082,0.3517592402651367
632083,0.7345227843057959
632085,0.41706844709566365
632086,0.737053457310022
632087,0.7513912844284474
632090,0.8430164190902193
632091,0.6733692430370292
632092,0.99538460918542
632093,0.7052170508655804
632094,0.4290187612412809
632095,0.42751386222564053
632096,0.2750178009181658
632097,0.8985997710427978
632098,0.9023404019999207
632100,0.9042893361296859
632101,0.9045533225925395
632102,0.9953624367064068
632103,0.9045533225925395
632105,0.9173996137831122
632107,0.5591160259495479
632108,0.5591160259495479
632109,0.2666919780568327
632110,0.5586061814967285
632112,0.9954152561955381
632114,0.7696141724296338
632118,0.7894302018478795
632119,0.6705847055916897
632120,0.6762373561013839
632121,0.4676072251160978
632122,0.4263591613368796
632123,0.42186012749607843
632124,0.8104998618490163
632125,0.7441885010716536
632126,0.7037907702910158
632127,0.9907938159544296
632128,0.9912608885296135
632129,0.7899217974709416
632131,0.7807383672832756
632132,0.7975164713223079
632136,0.7404121784675051
632137,0.7404121784675051
632142,0.8712958435262075
632143,0.9210429631597311
632144,0.6796035203551182
632145,0.6321741069129085
632147,0.9160425407306683
632148,0.8876682972625883
632149,0.8303828478637322
632150,0.732720275004852
632151,0.6032923053090035
632152,0.5593041418583611
632153,0.5766410202169747
632155,0.4498435848262973
632159,0.9197219193054113
632160,0.5737332235303974
632162,0.6950359954623377
632163,0.7396947919740279
632164,0.6932308034559662
632168,0.7591197823883764
632170,0.7213350807125471
632171,0.8103484055343128
632173,0.8103484055343128
632174,0.8090226089100904
632175,0.7851722807614203
632176,0.8111664236784818
632177,0.7848476798274424
632178,0.8138300385970972
632179,0.6857890576698815
632180,0.8170498087060906
632181,0.8204356780085876
632182,0.8232984375650596
632183,0.8170346340986021
632184,0.8251167069139208
632185,0.8204356780085876
632186,0.8246755989489103
632187,0.8278535313263196
632188,0.8232300638950184
632189,0.8243871146768638
632190,0.7851722807614203
632191,0.7975864364697617
632192,0.3991704807337398
632193,0.3728999681373212
632225,0.4987555479651067
632226,0.4011234360032261
632228,0.4913070010816755
632229,0.4954880629235782
632231,0.8769628730674004
632232,0.8258309607110281
632235,0.5209766173991934
632236,0.8857596945693189
632237,0.9804228817730266
632238,0.5224245638595731
632239,0.9429577155290394
632240,0.9796649402030512
632241,0.9805843845146721
632242,0.9805843845146721
632243,0.5319118730753276
632244,0.9435791282281378
632252,0.6879241215109491
632255,0.4201941809706253
632256,0.5969946667770293
632257,0.4201941809706253
632258,0.5969946667770293
632259,0.40085424106358025
632260,0.34316165681674343
632261,0.3821272467714622
632262,0.6446648790293487
632264,0.6446648790293487
632265,0.5965792382716958
632266,0.5753845330150167
632267,0.4801394544494479
632268,0.6870380368867895
632269,0.6325963089895384
632270,0.7545842288113979
632272,0.7944179789075274
632274,0.716143150562509
632276,0.2792503639910228
632277,0.19096694457709507
632279,0.1771851001091084
632280,0.19270453542167892
632281,0.40739912805835937
632282,0.15993977583817687
632283,0.978373316171941
632284,0.05240861776170491
632285,0.05459643830140808
632286,0.05375329045940329
632287,0.38870195544951364
632288,0.43966061898731723
632289,0.44693969773086073
632292,0.7222456534582391
632294,0.9706731724408734
632296,0.7583307321224947
632297,0.9921913920662311
632298,0.9081046329458192
632299,0.298948791527365
632301,0.3085271518798149
632302,0.18565893661328725
632303,0.18565893661328725
632304,0.12876450112458065
632305,0.12876450112458065
632306,0.1958713236888879
632307,0.30551106474711237
632308,0.319452322674975
632309,0.18717363957300467
632310,0.18717363957300467
632311,0.1974491429629042
632312,0.13930881071690054
632313,0.7102341174142681
632315,0.8384862688230419
632316,0.9664239893309184
632317,0.20631120692911442
632318,0.20631120692911442
632319,0.14603621331080122
632320,0.15696950199109475
632321,0.1808552160815607
632322,0.1622726335599341
632323,0.7165483981935934
632324,0.7279688587797857
632325,0.7184457575756933
632327,0.8179920463029469
632328,0.1513700149719188
632329,0.1513700149719188
632330,0.16026097193191413
632331,0.837811855282851
632333,0.7902151854522173
632334,0.795969788126652
632335,0.7940840852422296
632336,0.8220449633613202
632337,0.8202312350236005
632338,0.81413440863843
632339,0.6948287253424086
632340,0.7959547114019074
632341,0.7927506467850415
632342,0.8513333229709671
632344,0.8300008974401635
632346,0.7845403636946956
632347,0.6186762204277988
632348,0.7822357832749033
632349,0.8335020620857212
632351,0.5735155640398242
632352,0.2095228357746393
632356,0.9691359634894054
632357,0.965556473935806
632358,0.9666680995488319
632359,0.9373441016012505
632360,0.9405060316885061
632362,0.9652743930307941
632363,0.8174859938492336
632365,0.788965914663461
632366,0.788965914663461
632367,0.7885882428420253
632368,0.5460784413740699
632369,0.5041547811946024
632370,0.4738451536449533
632372,0.9660675536306695
632376,0.8235290463657226
632377,0.8242421797798284
632378,0.8242421797798284
632379,0.8174859938492336
632380,0.7410304473061841
632381,0.8514556245622914
632382,0.8508329262238024
632383,0.8514556245622914
632384,0.8255334887051646
632386,0.23296343073415834
